"Date(UTC)","OrderNo","Pair","Type","Side","Order Price","Order Amount","Time","Executed","Average Price","Trading total","Status"
"2024-02-27 14:25:09","1258937941","TRBUSDT","Market","BUY","0","0.16TRB","2024-02-27 14:25:09","0.16TRB","116.95","18.712USDT","FILLED"
"2024-02-27 14:25:08","935235727","COTIUSDT","Market","BUY","0","78COTI","2024-02-27 14:25:08","78COTI","0.24248","18.91344USDT","FILLED"
"2024-02-27 14:25:07","464261504","GLMRUSDT","Market","BUY","0","41.6GLMR","2024-02-27 14:25:07","41.6GLMR","0.4552","18.93632USDT","FILLED"
"2024-02-27 14:25:06","348893184","VTHOUSDT","Market","BUY","0","3830VTHO","2024-02-27 14:25:06","3830VTHO","0.00495415","18.9744USDT","FILLED"
"2024-02-27 14:25:05","62440363","PYTHUSDT","Market","BUY","0","27.2PYTH","2024-02-27 14:25:05","27.2PYTH","0.6967","18.95024USDT","FILLED"
"2024-02-27 14:25:04","3365504877","ETCUSDT","Market","BUY","0","0.67ETC","2024-02-27 14:25:04","0.67ETC","28.09","18.8203USDT","FILLED"
"2024-02-27 14:25:03","248877989","BEAMXUSDT","Market","BUY","0","526BEAMX","2024-02-27 14:25:03","526BEAMX","0.03594535","18.907256USDT","FILLED"
"2024-02-27 14:25:02","1872352032","ZECUSDT","Market","BUY","0","0.642ZEC","2024-02-27 14:25:02","0.642ZEC","29.58","18.99036USDT","FILLED"
"2024-02-27 14:25:01","2856344347","FTMUSDT","Market","BUY","0","42FTM","2024-02-27 14:25:01","42FTM","0.4474","18.7908USDT","FILLED"
"2024-02-27 14:25:00","1124469466","ARBUSDT","Market","BUY","0","9.8ARB","2024-02-27 14:25:00","9.8ARB","1.9216","18.83168USDT","FILLED"
"2024-02-27 14:24:59","326702008","MANTAUSDT","Market","BUY","0","6.5MANTA","2024-02-27 14:24:59","6.5MANTA","2.909","18.9085USDT","FILLED"
"2024-02-27 14:24:58","2193587405","THETAUSDT","Market","BUY","0","9.4THETA","2024-02-27 14:24:58","9.4THETA","2","18.8USDT","FILLED"
"2024-02-27 14:24:57","895950776","SKLUSDT","Market","BUY","0","201SKL","2024-02-27 14:24:57","201SKL","0.09398109","18.8902USDT","FILLED"
"2024-02-27 14:24:56","474521938","SEIUSDT","Market","BUY","0","21.3SEI","2024-02-27 14:24:56","21.3SEI","0.8889","18.93357USDT","FILLED"
"2024-02-27 14:24:55","728404378","RNDRUSDT","Market","BUY","0","2.61RNDR","2024-02-27 14:24:55","2.61RNDR","7.232","18.87552USDT","FILLED"
"2024-02-27 14:24:54","1108839395","OPUSDT","Market","BUY","0","5.01OP","2024-02-27 14:24:54","5.01OP","3.778","18.92778USDT","FILLED"
"2024-02-27 14:24:53","569078380","MINAUSDT","Market","BUY","0","14.3MINA","2024-02-27 14:24:53","14.3MINA","1.318","18.8474USDT","FILLED"
"2024-02-27 14:24:52","751887983","IMXUSDT","Market","BUY","0","5.75IMX","2024-02-27 14:24:52","5.75IMX","3.28984226","18.916593USDT","FILLED"
"2024-02-27 14:24:51","820289388","HBARUSDT","Market","BUY","0","173HBAR","2024-02-27 14:24:51","173HBAR","0.1094","18.9262USDT","FILLED"
"2024-02-27 14:24:51","2776007412","AVAXUSDT","Market","BUY","0","0.48AVAX","2024-02-27 14:24:51","0.48AVAX","39.14","18.7872USDT","FILLED"
"2024-02-27 14:24:49","1677131149","ALGOUSDT","Market","BUY","0","92ALGO","2024-02-27 14:24:49","92ALGO","0.2056","18.9152USDT","FILLED"
"2024-02-27 14:13:01","5054670499","BNBUSDT","Limit","BUY","397.4","0.013BNB","2024-02-27 14:13:01","0.013BNB","396.6","5.1558USDT","FILLED"
"2024-02-27 14:10:29","728376247","RNDRUSDT","Market","SELL","0","2.75RNDR","2024-02-27 14:10:29","2.75RNDR","7.25366545","19.94758USDT","FILLED"
"2024-02-27 14:10:29","1108817945","OPUSDT","Market","SELL","0","5.39OP","2024-02-27 14:10:29","5.39OP","3.783","20.39037USDT","FILLED"
"2024-02-27 14:10:28","751864844","IMXUSDT","Market","SELL","0","6.16IMX","2024-02-27 14:10:28","6.16IMX","3.3024","20.342784USDT","FILLED"
"2024-02-27 14:10:26","2419363999","VETUSDT","Market","SELL","0","422.3VET","2024-02-27 14:10:26","422.3VET","0.0479","20.22817USDT","FILLED"
"2024-02-27 14:10:25","326683100","MANTAUSDT","Market","SELL","0","6.9MANTA","2024-02-27 14:10:25","6.9MANTA","2.919","20.1411USDT","FILLED"
"2024-02-27 14:10:24","3365484336","ETCUSDT","Market","SELL","0","0.73ETC","2024-02-27 14:10:24","0.73ETC","28.2","20.586USDT","FILLED"
"2024-02-27 14:10:23","5147395411","SOLUSDT","Market","SELL","0","0.17SOL","2024-02-27 14:10:23","0.17SOL","110.03","18.7051USDT","FILLED"
"2024-02-27 14:10:22","248846912","BEAMXUSDT","Market","SELL","0","569BEAMX","2024-02-27 14:10:22","569BEAMX","0.036106","20.544314USDT","FILLED"
"2024-02-27 14:10:21","2856325209","FTMUSDT","Market","SELL","0","46FTM","2024-02-27 14:10:21","46FTM","0.4487","20.6402USDT","FILLED"
"2024-02-27 14:10:20","2775981783","AVAXUSDT","Market","SELL","0","0.52AVAX","2024-02-27 14:10:20","0.52AVAX","39.21","20.3892USDT","FILLED"
"2024-02-27 14:10:19","895926670","SKLUSDT","Market","SELL","0","228SKL","2024-02-27 14:10:19","228SKL","0.09412737","21.46104USDT","FILLED"
"2024-02-27 14:10:18","2193552531","THETAUSDT","Market","SELL","0","9.7THETA","2024-02-27 14:10:18","9.7THETA","2.019","19.5843USDT","FILLED"
"2024-02-27 14:10:17","820279955","HBARUSDT","Market","SELL","0","186HBAR","2024-02-27 14:10:17","186HBAR","0.1096","20.3856USDT","FILLED"
"2024-02-27 14:10:15","569056083","MINAUSDT","Market","SELL","0","15.5MINA","2024-02-27 14:10:15","15.5MINA","1.3225","20.49875USDT","FILLED"
"2024-02-27 14:10:14","1677119486","ALGOUSDT","Market","SELL","0","98ALGO","2024-02-27 14:10:14","98ALGO","0.2057","20.1586USDT","FILLED"
"2024-02-27 14:10:13","474463333","SEIUSDT","Market","SELL","0","23SEI","2024-02-27 14:10:13","23SEI","0.8921","20.5183USDT","FILLED"
"2024-02-27 14:10:12","1124409508","ARBUSDT","Market","SELL","0","10.8ARB","2024-02-27 14:10:12","10.8ARB","1.9241","20.78028USDT","FILLED"
"2024-02-27 14:10:12","852311545","SUIUSDT","Market","SELL","0","12.6SUI","2024-02-27 14:10:12","12.6SUI","1.6279","20.51154USDT","FILLED"
"2024-02-27 14:10:11","62369711","PYTHUSDT","Market","SELL","0","27.4PYTH","2024-02-27 14:10:11","27.4PYTH","0.7082","19.40468USDT","FILLED"
"2024-02-27 14:10:10","3530992778","MATICUSDT","Market","SELL","0","19.5MATIC","2024-02-27 14:10:10","19.5MATIC","1.0436","20.3502USDT","FILLED"
"2024-02-27 05:48:28","851057666","SUIUSDT","Market","BUY","0","12.5SUI","2024-02-27 05:48:28","12.5SUI","1.6576","20.72USDT","FILLED"
"2024-02-27 05:48:28","2418877926","VETUSDT","Market","BUY","0","422.8VET","2024-02-27 05:48:28","422.8VET","0.04915","20.78062USDT","FILLED"
"2024-02-27 05:48:27","59215911","PYTHUSDT","Market","BUY","0","27.3PYTH","2024-02-27 05:48:27","27.3PYTH","0.7625","20.81625USDT","FILLED"
"2024-02-27 05:48:26","3364944060","ETCUSDT","Market","BUY","0","0.73ETC","2024-02-27 05:48:26","0.73ETC","28.3","20.659USDT","FILLED"
"2024-02-27 05:48:26","247732399","BEAMXUSDT","Market","BUY","0","569BEAMX","2024-02-27 05:48:26","569BEAMX","0.036395","20.708755USDT","FILLED"
"2024-02-27 05:48:25","3529890352","MATICUSDT","Market","BUY","0","19.6MATIC","2024-02-27 05:48:25","19.6MATIC","1.0559","20.69564USDT","FILLED"
"2024-02-27 05:48:24","2855602954","FTMUSDT","Market","BUY","0","46FTM","2024-02-27 05:48:24","46FTM","0.4456","20.4976USDT","FILLED"
"2024-02-27 05:48:24","1122833569","ARBUSDT","Market","BUY","0","10.7ARB","2024-02-27 05:48:24","10.7ARB","1.92800467","20.62965USDT","FILLED"
"2024-02-27 05:48:23","325645015","MANTAUSDT","Market","BUY","0","6.8MANTA","2024-02-27 05:48:23","6.8MANTA","3.021","20.5428USDT","FILLED"
"2024-02-27 05:48:22","5145041474","SOLUSDT","Market","BUY","0","0.18SOL","2024-02-27 05:48:22","0.18SOL","110.33","19.8594USDT","FILLED"
"2024-02-27 05:48:22","2191051594","THETAUSDT","Market","BUY","0","9.8THETA","2024-02-27 05:48:22","9.8THETA","2.105","20.629USDT","FILLED"
"2024-02-27 05:48:21","895364913","SKLUSDT","Market","BUY","0","227SKL","2024-02-27 05:48:21","227SKL","0.09140877","20.74979USDT","FILLED"
"2024-02-27 05:48:20","472644201","SEIUSDT","Market","BUY","0","22.9SEI","2024-02-27 05:48:20","22.9SEI","0.9043","20.70847USDT","FILLED"
"2024-02-27 05:48:19","1108097793","OPUSDT","Market","BUY","0","5.4OP","2024-02-27 05:48:19","5.4OP","3.84","20.736USDT","FILLED"
"2024-02-27 05:48:19","727488596","RNDRUSDT","Market","BUY","0","2.76RNDR","2024-02-27 05:48:19","2.76RNDR","7.514","20.73864USDT","FILLED"
"2024-02-27 05:48:18","568351821","MINAUSDT","Market","BUY","0","15.5MINA","2024-02-27 05:48:18","15.5MINA","1.33317097","20.66415USDT","FILLED"
"2024-02-27 05:48:18","751148285","IMXUSDT","Market","BUY","0","6.17IMX","2024-02-27 05:48:18","6.17IMX","3.361","20.73737USDT","FILLED"
"2024-02-27 05:48:17","820024521","HBARUSDT","Market","BUY","0","187HBAR","2024-02-27 05:48:17","187HBAR","0.1108","20.7196USDT","FILLED"
"2024-02-27 05:48:16","2775311072","AVAXUSDT","Market","BUY","0","0.52AVAX","2024-02-27 05:48:16","0.52AVAX","39.43","20.5036USDT","FILLED"
"2024-02-27 05:48:15","1676856396","ALGOUSDT","Market","BUY","0","99ALGO","2024-02-27 05:48:15","99ALGO","0.2088","20.6712USDT","FILLED"
"2024-02-27 05:32:48","751128793","IMXUSDT","Market","SELL","0","8.33IMX","2024-02-27 05:32:48","8.33IMX","3.36404214","28.022471USDT","FILLED"
"2024-02-27 05:32:47","1257783752","TRBUSDT","Market","SELL","0","0.22TRB","2024-02-27 05:32:47","0.22TRB","117.47","25.8434USDT","FILLED"
"2024-02-27 05:32:47","325616743","MANTAUSDT","Market","SELL","0","9.2MANTA","2024-02-27 05:32:47","9.2MANTA","3.021","27.7932USDT","FILLED"
"2024-02-27 05:32:46","463892139","GLMRUSDT","Market","SELL","0","62.1GLMR","2024-02-27 05:32:46","62.1GLMR","0.4505","27.97605USDT","FILLED"
"2024-02-27 05:32:46","3364930934","ETCUSDT","Market","SELL","0","0.98ETC","2024-02-27 05:32:46","0.98ETC","28.18","27.6164USDT","FILLED"
"2024-02-27 05:32:45","2855583332","FTMUSDT","Market","SELL","0","61FTM","2024-02-27 05:32:45","61FTM","0.4456","27.1816USDT","FILLED"
"2024-02-27 05:32:45","247703074","BEAMXUSDT","Market","SELL","0","774BEAMX","2024-02-27 05:32:45","774BEAMX","0.036365","28.14651USDT","FILLED"
"2024-02-27 05:32:44","2775293667","AVAXUSDT","Market","SELL","0","0.7AVAX","2024-02-27 05:32:44","0.7AVAX","39.28","27.496USDT","FILLED"
"2024-02-27 05:32:43","348712404","VTHOUSDT","Market","SELL","0","5630VTHO","2024-02-27 05:32:43","5630VTHO","0.004967","27.96421USDT","FILLED"
"2024-02-27 05:32:43","895354652","SKLUSDT","Market","SELL","0","304SKL","2024-02-27 05:32:43","304SKL","0.09140595","27.78741USDT","FILLED"
"2024-02-27 05:32:42","568331116","MINAUSDT","Market","SELL","0","21MINA","2024-02-27 05:32:42","21MINA","1.3284","27.8964USDT","FILLED"
"2024-02-27 05:32:42","472601702","SEIUSDT","Market","SELL","0","31.3SEI","2024-02-27 05:32:42","31.3SEI","0.892","27.9196USDT","FILLED"
"2024-02-27 05:32:41","851029537","SUIUSDT","Market","SELL","0","16.8SUI","2024-02-27 05:32:41","16.8SUI","1.6556","27.81408USDT","FILLED"
"2024-02-27 05:32:41","1122800232","ARBUSDT","Market","SELL","0","14.4ARB","2024-02-27 05:32:41","14.4ARB","1.923","27.6912USDT","FILLED"
"2024-02-27 05:32:40","59117685","PYTHUSDT","Market","SELL","0","37.4PYTH","2024-02-27 05:32:40","37.4PYTH","0.7479","27.97146USDT","FILLED"
"2024-02-27 05:26:23","751120781","IMXUSDT","Market","BUY","0","8.34IMX","2024-02-27 05:26:23","8.34IMX","3.3649783","28.063919USDT","FILLED"
"2024-02-27 05:26:22","2775286708","AVAXUSDT","Market","BUY","0","0.71AVAX","2024-02-27 05:26:22","0.71AVAX","39.33","27.9243USDT","FILLED"
"2024-02-27 05:26:22","2855575469","FTMUSDT","Market","BUY","0","62FTM","2024-02-27 05:26:22","62FTM","0.4479","27.7698USDT","FILLED"
"2024-02-27 05:26:21","568324244","MINAUSDT","Market","BUY","0","21.1MINA","2024-02-27 05:26:21","21.1MINA","1.3272","28.00392USDT","FILLED"
"2024-02-27 05:26:21","1122787680","ARBUSDT","Market","BUY","0","14.5ARB","2024-02-27 05:26:21","14.5ARB","1.9269","27.94005USDT","FILLED"
"2024-02-27 05:26:20","247692800","BEAMXUSDT","Market","BUY","0","775BEAMX","2024-02-27 05:26:20","775BEAMX","0.03622992","28.078185USDT","FILLED"
"2024-02-27 05:26:20","1257772844","TRBUSDT","Market","BUY","0","0.23TRB","2024-02-27 05:26:20","0.23TRB","117.48","27.0204USDT","FILLED"
"2024-02-27 05:26:19","463889073","GLMRUSDT","Market","BUY","0","62.2GLMR","2024-02-27 05:26:19","62.2GLMR","0.4505","28.0211USDT","FILLED"
"2024-02-27 05:26:19","472586814","SEIUSDT","Market","BUY","0","31.4SEI","2024-02-27 05:26:19","31.4SEI","0.8934","28.05276USDT","FILLED"
"2024-02-27 05:26:18","895350539","SKLUSDT","Market","BUY","0","305SKL","2024-02-27 05:26:18","305SKL","0.09182643","28.00706USDT","FILLED"
"2024-02-27 05:26:17","348708506","VTHOUSDT","Market","BUY","0","5636VTHO","2024-02-27 05:26:17","5636VTHO","0.004986","28.101096USDT","FILLED"
"2024-02-27 05:26:17","851021331","SUIUSDT","Market","BUY","0","16.9SUI","2024-02-27 05:26:17","16.9SUI","1.6576","28.01344USDT","FILLED"
"2024-02-27 05:26:16","325606376","MANTAUSDT","Market","BUY","0","9.3MANTA","2024-02-27 05:26:16","9.3MANTA","3.015","28.0395USDT","FILLED"
"2024-02-27 05:26:16","3364925154","ETCUSDT","Market","BUY","0","0.99ETC","2024-02-27 05:26:16","0.99ETC","28.26","27.9774USDT","FILLED"
"2024-02-27 05:26:15","59076585","PYTHUSDT","Market","BUY","0","37.5PYTH","2024-02-27 05:26:15","37.5PYTH","0.7492","28.095USDT","FILLED"
"2024-02-27 01:03:17","750479225","IMXUSDT","Market","SELL","0","7.97IMX","2024-02-27 01:03:17","7.97IMX","3.27893802","26.133136USDT","FILLED"
"2024-02-27 01:03:15","1257210014","TRBUSDT","Market","SELL","0","0.21TRB","2024-02-27 01:03:15","0.21TRB","116.3","24.423USDT","FILLED"
"2024-02-27 01:03:14","324899450","MANTAUSDT","Market","SELL","0","8.6MANTA","2024-02-27 01:03:14","8.6MANTA","3","25.8USDT","FILLED"
"2024-02-27 01:03:13","3364407581","ETCUSDT","Market","SELL","0","0.92ETC","2024-02-27 01:03:13","0.92ETC","27.71","25.4932USDT","FILLED"
"2024-02-27 01:03:12","463700267","GLMRUSDT","Market","SELL","0","59.5GLMR","2024-02-27 01:03:12","59.5GLMR","0.4457","26.51915USDT","FILLED"
"2024-02-27 01:03:11","2855119348","FTMUSDT","Market","SELL","0","59FTM","2024-02-27 01:03:11","59FTM","0.4355","25.6945USDT","FILLED"
"2024-02-27 01:03:11","247154498","BEAMXUSDT","Market","SELL","0","791BEAMX","2024-02-27 01:03:11","791BEAMX","0.033384","26.406744USDT","FILLED"
"2024-02-27 01:03:10","2774764516","AVAXUSDT","Market","SELL","0","0.66AVAX","2024-02-27 01:03:10","0.66AVAX","39.22","25.8852USDT","FILLED"
"2024-02-27 01:03:09","895087733","SKLUSDT","Market","SELL","0","288SKL","2024-02-27 01:03:09","288SKL","0.09066","26.11008USDT","FILLED"
"2024-02-27 01:03:08","348589854","VTHOUSDT","Market","SELL","0","5086VTHO","2024-02-27 01:03:08","5086VTHO","0.005182","26.355652USDT","FILLED"
"2024-02-27 01:03:08","567833382","MINAUSDT","Market","SELL","0","19.9MINA","2024-02-27 01:03:08","19.9MINA","1.321","26.2879USDT","FILLED"
"2024-02-27 01:03:07","471379554","SEIUSDT","Market","SELL","0","31SEI","2024-02-27 01:03:07","31SEI","0.8684","26.9204USDT","FILLED"
"2024-02-27 01:03:06","1121744634","ARBUSDT","Market","SELL","0","13.7ARB","2024-02-27 01:03:06","13.7ARB","1.9104","26.17248USDT","FILLED"
"2024-02-27 01:03:04","850224417","SUIUSDT","Market","SELL","0","15.9SUI","2024-02-27 01:03:04","15.9SUI","1.6413","26.09667USDT","FILLED"
"2024-02-27 01:03:03","57383874","PYTHUSDT","Market","SELL","0","46.1PYTH","2024-02-27 01:03:03","46.1PYTH","0.5858","27.00538USDT","FILLED"
"2024-02-26 15:53:32","749534129","IMXUSDT","Market","BUY","0","7.98IMX","2024-02-26 15:53:32","7.98IMX","3.2398416","25.853936USDT","FILLED"
"2024-02-26 15:53:31","566916324","MINAUSDT","Market","BUY","0","20MINA","2024-02-26 15:53:31","20MINA","1.2917","25.834USDT","FILLED"
"2024-02-26 15:53:31","2773732148","AVAXUSDT","Market","BUY","0","0.67AVAX","2024-02-26 15:53:31","0.67AVAX","38.2","25.594USDT","FILLED"
"2024-02-26 15:53:31","2854401527","FTMUSDT","Market","BUY","0","60FTM","2024-02-26 15:53:31","60FTM","0.4284","25.704USDT","FILLED"
"2024-02-26 15:53:30","246215226","BEAMXUSDT","Market","BUY","0","792BEAMX","2024-02-26 15:53:30","792BEAMX","0.032633","25.845336USDT","FILLED"
"2024-02-26 15:53:30","1119869895","ARBUSDT","Market","BUY","0","13.8ARB","2024-02-26 15:53:30","13.8ARB","1.8734","25.85292USDT","FILLED"
"2024-02-26 15:53:29","463343066","GLMRUSDT","Market","BUY","0","59.6GLMR","2024-02-26 15:53:29","59.6GLMR","0.4336","25.84256USDT","FILLED"
"2024-02-26 15:53:29","1256416653","TRBUSDT","Market","BUY","0","0.22TRB","2024-02-26 15:53:29","0.22TRB","116.01","25.5222USDT","FILLED"
"2024-02-26 15:53:28","348269898","VTHOUSDT","Market","BUY","0","5092VTHO","2024-02-26 15:53:28","5092VTHO","0.00508888","25.912558USDT","FILLED"
"2024-02-26 15:53:28","894602235","SKLUSDT","Market","BUY","0","289SKL","2024-02-26 15:53:28","289SKL","0.08945121","25.8514USDT","FILLED"
"2024-02-26 15:53:28","469019474","SEIUSDT","Market","BUY","0","31.1SEI","2024-02-26 15:53:28","31.1SEI","0.8306","25.83166USDT","FILLED"
"2024-02-26 15:53:27","848645712","SUIUSDT","Market","BUY","0","16SUI","2024-02-26 15:53:27","16SUI","1.6164","25.8624USDT","FILLED"
"2024-02-26 15:53:26","324182778","MANTAUSDT","Market","BUY","0","8.7MANTA","2024-02-26 15:53:26","8.7MANTA","2.971","25.8477USDT","FILLED"
"2024-02-26 15:53:26","3363843658","ETCUSDT","Market","BUY","0","0.93ETC","2024-02-26 15:53:26","0.93ETC","27.6","25.668USDT","FILLED"
"2024-02-26 15:53:25","56584852","PYTHUSDT","Market","BUY","0","46.2PYTH","2024-02-26 15:53:25","46.2PYTH","0.5594","25.84428USDT","FILLED"
"2024-02-15 12:17:39","2394854529","VETUSDT","Market","SELL","0","157.5VET","2024-02-15 12:17:39","157.5VET","0.04601","7.246575USDT","FILLED"
"2024-02-14 15:12:01","1065982169","ARBUSDT","Limit","SELL","2.079","2.5ARB","2024-02-14 15:12:01","2.5ARB","2.0828","5.207USDT","FILLED"
"2024-02-14 04:40:25","2391760141","VETUSDT","Market","BUY","0","157.5VET","2024-02-14 04:40:25","157.5VET","0.03332","5.2479USDT","FILLED"
"2024-02-14 04:40:24","1063918066","ARBUSDT","Market","BUY","0","2.5ARB","2024-02-14 04:40:24","2.5ARB","2.0185","5.04625USDT","FILLED"
"2024-02-14 04:08:30","24865465025","BTCUSDT","Market","SELL","0","0.00025BTC","2024-02-14 04:08:30","0.00025BTC","49546.62","12.386655USDT","FILLED"
"2024-02-09 17:08:09","24773460575","BTCUSDT","Market","BUY","0","0.00025BTC","2024-02-09 17:08:09","0.00025BTC","47311.1","11.827775USDT","FILLED"
"2024-02-02 04:19:14","3332391491","ETCUSDT","Market","SELL","0","0.25ETC","2024-02-02 04:19:14","0.25ETC","24.74","6.185USDT","FILLED"
"2024-02-02 04:19:14","230710287","MAVUSDT","Market","SELL","0","8MAV","2024-02-02 04:19:14","8MAV","0.6734","5.3872USDT","FILLED"
"2024-02-02 04:19:14","2820278180","FTMUSDT","Market","SELL","0","17FTM","2024-02-02 04:19:14","17FTM","0.3589","6.1013USDT","FILLED"
"2024-02-02 04:19:14","15832314305","ETHUSDT","Market","SELL","0","0.0027ETH","2024-02-02 04:19:14","0.0027ETH","2302.07","6.215589USDT","FILLED"
"2024-02-02 04:19:13","685052950","ENSUSDT","Market","SELL","0","0.35ENS","2024-02-02 04:19:13","0.35ENS","17.62","6.167USDT","FILLED"
"2024-02-02 04:19:13","736128296","SUIUSDT","Market","SELL","0","4.2SUI","2024-02-02 04:19:13","4.2SUI","1.5086","6.33612USDT","FILLED"
"2024-02-02 04:19:13","1019640428","ARBUSDT","Market","SELL","0","3.5ARB","2024-02-02 04:19:13","3.5ARB","1.7864","6.2524USDT","FILLED"
"2024-02-02 04:19:12","3453058629","MATICUSDT","Market","SELL","0","7.8MATIC","2024-02-02 04:19:12","7.8MATIC","0.8091","6.31098USDT","FILLED"
"2024-02-01 15:50:42","733017935","SUIUSDT","Market","BUY","0","4.2SUI","2024-02-01 15:50:42","4.2SUI","1.4722","6.18324USDT","FILLED"
"2024-02-01 15:50:41","228944458","MAVUSDT","Market","BUY","0","8MAV","2024-02-01 15:50:41","8MAV","0.7033","5.6264USDT","FILLED"
"2024-02-01 15:50:41","3331427389","ETCUSDT","Market","BUY","0","0.25ETC","2024-02-01 15:50:41","0.25ETC","24.09","6.0225USDT","FILLED"
"2024-02-01 15:50:41","15825531559","ETHUSDT","Market","BUY","0","0.0027ETH","2024-02-01 15:50:41","0.0027ETH","2295.78","6.198606USDT","FILLED"
"2024-02-01 15:50:40","684382772","ENSUSDT","Market","BUY","0","0.35ENS","2024-02-01 15:50:40","0.35ENS","17.64","6.174USDT","FILLED"
"2024-02-01 15:50:40","1017414216","ARBUSDT","Market","BUY","0","3.5ARB","2024-02-01 15:50:40","3.5ARB","1.7447","6.10645USDT","FILLED"
"2024-02-01 15:50:40","2819568014","FTMUSDT","Market","BUY","0","17FTM","2024-02-01 15:50:40","17FTM","0.3518","5.9806USDT","FILLED"
"2024-02-01 15:50:40","3451795674","MATICUSDT","Market","BUY","0","7.8MATIC","2024-02-01 15:50:40","7.8MATIC","0.7963","6.21114USDT","FILLED"
"2024-02-01 15:47:51","15825494885","ETHUSDT","Market","SELL","0","0.0027ETH","2024-02-01 15:47:51","0.0027ETH","2295.66","6.198282USDT","FILLED"
"2024-02-01 15:47:50","3331424080","ETCUSDT","Market","SELL","0","0.25ETC","2024-02-01 15:47:50","0.25ETC","24.04","6.01USDT","FILLED"
"2024-02-01 15:47:50","2819564803","FTMUSDT","Market","SELL","0","17FTM","2024-02-01 15:47:50","17FTM","0.3516","5.9772USDT","FILLED"
"2024-02-01 15:47:50","5020325926","BNBUSDT","Market","SELL","0","0.027BNB","2024-02-01 15:47:50","0.027BNB","300.4","8.1108USDT","FILLED"
"2024-02-01 15:47:50","1017402370","ARBUSDT","Market","SELL","0","3.5ARB","2024-02-01 15:47:50","3.5ARB","1.7471","6.11485USDT","FILLED"
"2024-02-01 15:47:50","3451790355","MATICUSDT","Market","SELL","0","7.8MATIC","2024-02-01 15:47:50","7.8MATIC","0.7957","6.20646USDT","FILLED"
"2024-02-01 15:47:50","228937031","MAVUSDT","Market","SELL","0","8MAV","2024-02-01 15:47:50","8MAV","0.7048","5.6384USDT","FILLED"
"2024-02-01 15:47:50","684379890","ENSUSDT","Market","SELL","0","0.35ENS","2024-02-01 15:47:50","0.35ENS","17.62","6.167USDT","FILLED"
"2024-02-01 15:44:26","15825440654","ETHUSDT","Market","BUY","0","0.0027ETH","2024-02-01 15:44:26","0.0027ETH","2295.46","6.197742USDT","FILLED"
"2024-02-01 15:44:25","684377297","ENSUSDT","Market","BUY","0","0.35ENS","2024-02-01 15:44:25","0.35ENS","17.67","6.1845USDT","FILLED"
"2024-02-01 15:44:25","2819560468","FTMUSDT","Market","BUY","0","17FTM","2024-02-01 15:44:25","17FTM","0.3519","5.9823USDT","FILLED"
"2024-02-01 15:44:25","228930092","MAVUSDT","Market","BUY","0","8MAV","2024-02-01 15:44:25","8MAV","0.7069","5.6552USDT","FILLED"
"2024-02-01 15:44:25","3331418531","ETCUSDT","Market","BUY","0","0.25ETC","2024-02-01 15:44:25","0.25ETC","24.09","6.0225USDT","FILLED"
"2024-02-01 15:44:25","3451783274","MATICUSDT","Market","BUY","0","7.8MATIC","2024-02-01 15:44:25","7.8MATIC","0.7953","6.20334USDT","FILLED"
"2024-02-01 15:44:24","1017388386","ARBUSDT","Market","BUY","0","3.5ARB","2024-02-01 15:44:24","3.5ARB","1.7476","6.1166USDT","FILLED"
"2024-01-26 16:40:41","658809111","IMXUSDT","Market","SELL","0","67.06IMX","2024-01-26 16:40:41","67.06IMX","1.88109553","126.146266USDT","FILLED"
"2024-01-26 16:40:41","1033697681","OPUSDT","Market","SELL","0","40.05OP","2024-01-26 16:40:41","40.05OP","3.115","124.75575USDT","FILLED"
"2024-01-26 16:40:41","108396558","MANTAUSDT","Market","SELL","0","42.9MANTA","2024-01-26 16:40:41","42.9MANTA","3.2100041","137.709176USDT","FILLED"
"2024-01-26 16:40:41","637083043","RNDRUSDT","Market","SELL","0","31.64RNDR","2024-01-26 16:40:41","31.64RNDR","3.984","126.05376USDT","FILLED"
"2024-01-26 16:40:40","2691057109","AVAXUSDT","Market","SELL","0","3.89AVAX","2024-01-26 16:40:40","3.89AVAX","32.39","125.9971USDT","FILLED"
"2024-01-26 16:40:40","2809478900","FTMUSDT","Market","SELL","0","377FTM","2024-01-26 16:40:40","377FTM","0.3586","135.1922USDT","FILLED"
"2024-01-26 16:40:40","3321019945","ETCUSDT","Market","SELL","0","0.28ETC","2024-01-26 16:40:40","0.28ETC","23.83","6.6724USDT","FILLED"
"2024-01-26 16:40:40","4921345629","SOLUSDT","Market","SELL","0","1.38SOL","2024-01-26 16:40:40","1.38SOL","93.08","128.4504USDT","FILLED"
"2024-01-26 16:40:39","672142781","ENSUSDT","Market","SELL","0","6.5ENS","2024-01-26 16:40:39","6.5ENS","20.21","131.365USDT","FILLED"
"2024-01-26 16:40:39","2165272670","THETAUSDT","Market","SELL","0","128.3THETA","2024-01-26 16:40:39","128.3THETA","0.98","125.734USDT","FILLED"
"2024-01-26 16:40:39","856500356","SKLUSDT","Market","SELL","0","1680SKL","2024-01-26 16:40:39","1680SKL","0.0770374","129.42284USDT","FILLED"
"2024-01-26 16:40:38","496153926","MINAUSDT","Market","SELL","0","118MINA","2024-01-26 16:40:38","118MINA","1.07246949","126.5514USDT","FILLED"
"2024-01-26 16:40:38","797288026","HBARUSDT","Market","SELL","0","1695HBAR","2024-01-26 16:40:38","1695HBAR","0.0738","125.091USDT","FILLED"
