"Date(UTC)","OrderNo","Pair","Type","Side","Order Price","Order Amount","Time","Executed","Average Price","Trading total","Status"
"2024-01-05 03:43:37","2148197133","THETAUSDT","Market","SELL","0","12.1THETA","2024-01-05 03:43:37","12.1THETA","1.18070248","14.2865USDT","FILLED"
"2024-01-05 03:43:37","3355126527","MATICUSDT","Market","SELL","0","23.1MATIC","2024-01-05 03:43:37","23.1MATIC","0.8534","19.71354USDT","FILLED"
"2024-01-05 03:43:36","2181896152","MANAUSDT","Market","SELL","0","30MANA","2024-01-05 03:43:36","30MANA","0.4601","13.803USDT","FILLED"
"2024-01-05 03:43:36","4334557195","ADAUSDT","Market","SELL","0","26.6ADA","2024-01-05 03:43:36","26.6ADA","0.5522","14.68852USDT","FILLED"
"2024-01-05 03:43:36","5783346147","XRPUSDT","Market","SELL","0","25XRP","2024-01-05 03:43:36","25XRP","0.5747","14.3675USDT","FILLED"
"2024-01-05 03:14:37","1033043545","TRBUSDT","Market","SELL","0","0.13TRB","2024-01-05 03:14:37","0.13TRB","122.01","15.8613USDT","FILLED"
"2024-01-03 16:02:06","620149569","CAKEUSDT","Market","BUY","0","1.55CAKE","2024-01-03 16:02:06","1.55CAKE","3.238","5.0189USDT","FILLED"
"2024-01-03 16:02:06","375272168","RAYUSDT","Market","BUY","0","3.5RAY","2024-01-03 16:02:06","3.5RAY","1.4506","5.0771USDT","FILLED"
"2024-01-03 16:02:06","1369596698","ONEUSDT","Market","BUY","0","282.2ONE","2024-01-03 16:02:06","282.2ONE","0.01786","5.040092USDT","FILLED"
"2024-01-03 16:02:06","770513000","RVNUSDT","Market","BUY","0","247.1RVN","2024-01-03 16:02:06","247.1RVN","0.0204","5.04084USDT","FILLED"
"2024-01-03 16:02:06","133198113","QIUSDT","Market","BUY","0","266QI","2024-01-03 16:02:06","266QI","0.01885","5.0141USDT","FILLED"
"2024-01-03 16:02:05","1022271666","TRBUSDT","Market","BUY","0","0.14TRB","2024-01-03 16:02:05","0.14TRB","143.71","20.1194USDT","FILLED"
"2024-01-03 16:02:05","132798139","KDAUSDT","Market","BUY","0","3.95KDA","2024-01-03 16:02:05","3.95KDA","1.273","5.02835USDT","FILLED"
"2024-01-03 16:02:05","947020975","OPUSDT","Market","BUY","0","4.29OP","2024-01-03 16:02:05","4.29OP","3.543","15.19947USDT","FILLED"
"2024-01-03 16:02:05","2180004644","MANAUSDT","Market","BUY","0","31MANA","2024-01-03 16:02:05","31MANA","0.4742","14.7002USDT","FILLED"
"2024-01-03 16:02:05","2165448105","NEARUSDT","Market","BUY","0","4.1NEAR","2024-01-03 16:02:05","4.1NEAR","3.607","14.7887USDT","FILLED"
"2024-01-03 16:02:04","567161815","AGIXUSDT","Market","BUY","0","51AGIX","2024-01-03 16:02:04","51AGIX","0.29449","15.01899USDT","FILLED"
"2024-01-03 16:02:04","2764472068","FTMUSDT","Market","BUY","0","34FTM","2024-01-03 16:02:04","34FTM","0.4409","14.9906USDT","FILLED"
"2024-01-03 16:02:04","1673890751","APTUSDT","Market","BUY","0","1.66APT","2024-01-03 16:02:04","1.66APT","9.0775","15.06865USDT","FILLED"
"2024-01-03 16:02:04","2147226986","THETAUSDT","Market","BUY","0","12.2THETA","2024-01-03 16:02:04","12.2THETA","1.228","14.9816USDT","FILLED"
"2024-01-03 16:02:04","1631882252","ALGOUSDT","Market","BUY","0","72ALGO","2024-01-03 16:02:04","72ALGO","0.2087","15.0264USDT","FILLED"
"2024-01-03 16:02:04","811430346","SKLUSDT","Market","BUY","0","161SKL","2024-01-03 16:02:04","161SKL","0.0957","15.4077USDT","FILLED"
"2024-01-03 16:02:03","431811483","MINAUSDT","Market","BUY","0","14.3MINA","2024-01-03 16:02:03","14.3MINA","1.408","20.1344USDT","FILLED"
"2024-01-03 16:02:03","782918595","HBARUSDT","Market","BUY","0","225HBAR","2024-01-03 16:02:03","225HBAR","0.0896","20.16USDT","FILLED"
"2024-01-03 16:02:03","2866702864","FILUSDT","Market","BUY","0","3.08FIL","2024-01-03 16:02:03","3.08FIL","6.559","20.20172USDT","FILLED"
"2024-01-03 16:02:02","5778628245","XRPUSDT","Market","BUY","0","26XRP","2024-01-03 16:02:02","26XRP","0.577","15.002USDT","FILLED"
"2024-01-03 16:02:02","2363459589","VETUSDT","Market","BUY","0","624.5VET","2024-01-03 16:02:02","624.5VET","0.03228003","20.158879USDT","FILLED"
"2024-01-03 16:02:02","586632569","RNDRUSDT","Market","BUY","0","4.43RNDR","2024-01-03 16:02:02","4.43RNDR","4.5550158","20.17872USDT","FILLED"
"2024-01-03 16:02:02","4329480413","ADAUSDT","Market","BUY","0","26.7ADA","2024-01-03 16:02:02","26.7ADA","0.5638","15.05346USDT","FILLED"
"2024-01-03 16:02:01","3717494036","DOTUSDT","Market","BUY","0","2.59DOT","2024-01-03 16:02:01","2.59DOT","7.76362548","20.10779USDT","FILLED"
"2024-01-03 16:02:01","2608282443","AVAXUSDT","Market","BUY","0","0.4AVAX","2024-01-03 16:02:01","0.4AVAX","37.03","14.812USDT","FILLED"
"2024-01-03 16:02:01","3348566193","MATICUSDT","Market","BUY","0","23.2MATIC","2024-01-03 16:02:01","23.2MATIC","0.867","20.1144USDT","FILLED"
"2024-01-03 16:02:01","603340956","IMXUSDT","Market","BUY","0","9.42IMX","2024-01-03 16:02:01","9.42IMX","2.1361","20.122062USDT","FILLED"
"2024-01-03 16:02:01","4692793257","SOLUSDT","Market","BUY","0","0.19SOL","2024-01-03 16:02:01","0.19SOL","102.04","19.3876USDT","FILLED"
"2024-01-03 16:02:00","823200650","ARBUSDT","Market","BUY","0","10.7ARB","2024-01-03 16:02:00","10.7ARB","1.8778","20.09246USDT","FILLED"
"2024-01-03 16:02:00","215434533","SEIUSDT","Market","BUY","0","23.7SEI","2024-01-03 16:02:00","23.7SEI","0.8374","19.84638USDT","FILLED"
"2024-01-03 16:02:00","1396949666","GRTUSDT","Market","BUY","0","105GRT","2024-01-03 16:02:00","105GRT","0.191","20.055USDT","FILLED"
"2024-01-03 14:33:51","214294831","SEIUSDT","Market","SELL","0","26.1SEI","2024-01-03 14:33:51","26.1SEI","0.771","20.1231USDT","FILLED"
"2024-01-03 14:33:50","822125422","ARBUSDT","Market","SELL","0","11ARB","2024-01-03 14:33:50","11ARB","1.80024636","19.80271USDT","FILLED"
"2024-01-03 14:33:50","1673521751","APTUSDT","Market","SELL","0","2.28APT","2024-01-03 14:33:50","2.28APT","8.79354386","20.04928USDT","FILLED"
"2024-01-03 14:33:50","132752840","KDAUSDT","Market","SELL","0","4.15KDA","2024-01-03 14:33:50","4.15KDA","1.223","5.07545USDT","FILLED"
"2024-01-03 14:33:50","603121470","IMXUSDT","Market","SELL","0","9.72IMX","2024-01-03 14:33:50","9.72IMX","2.05832819","20.00695USDT","FILLED"
"2024-01-03 14:33:50","946507160","OPUSDT","Market","SELL","0","4.38OP","2024-01-03 14:33:50","4.38OP","3.424","14.99712USDT","FILLED"
"2024-01-03 14:33:49","431485384","MINAUSDT","Market","SELL","0","14.8MINA","2024-01-03 14:33:49","14.8MINA","1.3452","19.90896USDT","FILLED"
"2024-01-03 14:33:49","586381857","RNDRUSDT","Market","SELL","0","4.56RNDR","2024-01-03 14:33:49","4.56RNDR","4.382","19.98192USDT","FILLED"
"2024-01-03 14:33:49","566966706","AGIXUSDT","Market","SELL","0","52AGIX","2024-01-03 14:33:49","52AGIX","0.28351","14.74252USDT","FILLED"
"2024-01-03 14:33:49","133160809","QIUSDT","Market","SELL","0","270QI","2024-01-03 14:33:49","270QI","0.01862","5.0274USDT","FILLED"
"2024-01-03 14:33:48","2866126740","FILUSDT","Market","SELL","0","3.13FIL","2024-01-03 14:33:48","3.13FIL","6.399","20.02887USDT","FILLED"
"2024-01-03 14:33:48","2165202664","NEARUSDT","Market","SELL","0","4.2NEAR","2024-01-03 14:33:48","4.2NEAR","3.454","14.5068USDT","FILLED"
"2024-01-03 14:33:48","1396763892","GRTUSDT","Market","SELL","0","108GRT","2024-01-03 14:33:48","108GRT","0.185","19.98USDT","FILLED"
"2024-01-03 14:33:48","811139586","SKLUSDT","Market","SELL","0","163SKL","2024-01-03 14:33:48","163SKL","0.09213","15.01719USDT","FILLED"
"2024-01-03 14:33:47","2607862123","AVAXUSDT","Market","SELL","0","0.4AVAX","2024-01-03 14:33:47","0.4AVAX","36.27","14.508USDT","FILLED"
"2024-01-03 14:33:47","619931674","CAKEUSDT","Market","SELL","0","1.59CAKE","2024-01-03 14:33:47","1.59CAKE","3.154","5.01486USDT","FILLED"
"2024-01-03 14:33:47","896410774","KSMUSDT","Market","SELL","0","0.358KSM","2024-01-03 14:33:47","0.358KSM","42.15","15.0897USDT","FILLED"
"2024-01-03 14:33:46","4691380215","SOLUSDT","Market","SELL","0","0.19SOL","2024-01-03 14:33:46","0.19SOL","97.05","18.4395USDT","FILLED"
"2024-01-03 14:33:46","1631748045","ALGOUSDT","Market","SELL","0","74ALGO","2024-01-03 14:33:46","74ALGO","0.1996","14.7704USDT","FILLED"
"2024-01-03 14:33:46","3717049426","DOTUSDT","Market","SELL","0","2.67DOT","2024-01-03 14:33:46","2.67DOT","7.478","19.96626USDT","FILLED"
"2024-01-03 14:33:46","782814407","HBARUSDT","Market","SELL","0","232HBAR","2024-01-03 14:33:46","232HBAR","0.0857","19.8824USDT","FILLED"
"2024-01-03 14:33:45","3347941763","MATICUSDT","Market","SELL","0","23.5MATIC","2024-01-03 14:33:45","23.5MATIC","0.8513","20.00555USDT","FILLED"
"2024-01-03 14:33:45","770444756","RVNUSDT","Market","SELL","0","256.5RVN","2024-01-03 14:33:45","256.5RVN","0.01961","5.029965USDT","FILLED"
"2024-01-03 14:33:45","2764208136","FTMUSDT","Market","SELL","0","34FTM","2024-01-03 14:33:45","34FTM","0.4251","14.4534USDT","FILLED"
"2024-01-03 14:33:44","2363323526","VETUSDT","Market","SELL","0","644.3VET","2024-01-03 14:33:44","644.3VET","0.03115","20.069945USDT","FILLED"
"2024-01-03 14:33:44","2147154495","THETAUSDT","Market","SELL","0","12.5THETA","2024-01-03 14:33:44","12.5THETA","1.189","14.8625USDT","FILLED"
"2024-01-03 14:33:44","2179855772","MANAUSDT","Market","SELL","0","31MANA","2024-01-03 14:33:44","31MANA","0.4613","14.3003USDT","FILLED"
"2024-01-03 14:33:44","5778065387","XRPUSDT","Market","SELL","0","25XRP","2024-01-03 14:33:44","25XRP","0.5636","14.09USDT","FILLED"
"2024-01-03 14:33:44","4328995791","ADAUSDT","Market","SELL","0","27.3ADA","2024-01-03 14:33:44","27.3ADA","0.5495","15.00135USDT","FILLED"
"2024-01-03 14:31:32","2165194684","NEARUSDT","Market","BUY","0","4.3NEAR","2024-01-03 14:31:32","4.3NEAR","3.425","14.7275USDT","FILLED"
"2024-01-03 14:31:32","896406217","KSMUSDT","Market","BUY","0","0.359KSM","2024-01-03 14:31:32","0.359KSM","41.8","15.0062USDT","FILLED"
"2024-01-03 14:31:32","2179851757","MANAUSDT","Market","BUY","0","32MANA","2024-01-03 14:31:32","32MANA","0.4588","14.6816USDT","FILLED"
"2024-01-03 14:31:32","133159735","QIUSDT","Market","BUY","0","270QI","2024-01-03 14:31:32","270QI","0.01858","5.0166USDT","FILLED"
"2024-01-03 14:31:31","2147151868","THETAUSDT","Market","BUY","0","12.6THETA","2024-01-03 14:31:31","12.6THETA","1.183","14.9058USDT","FILLED"
"2024-01-03 14:31:31","566961024","AGIXUSDT","Market","BUY","0","53AGIX","2024-01-03 14:31:31","53AGIX","0.28212","14.95236USDT","FILLED"
"2024-01-03 14:31:31","782809883","HBARUSDT","Market","BUY","0","233HBAR","2024-01-03 14:31:31","233HBAR","0.0855","19.9215USDT","FILLED"
"2024-01-03 14:31:31","946494927","OPUSDT","Market","BUY","0","4.39OP","2024-01-03 14:31:31","4.39OP","3.419","15.00941USDT","FILLED"
"2024-01-03 14:31:31","811131717","SKLUSDT","Market","BUY","0","164SKL","2024-01-03 14:31:31","164SKL","0.09174","15.04536USDT","FILLED"
"2024-01-03 14:31:31","1631743981","ALGOUSDT","Market","BUY","0","75ALGO","2024-01-03 14:31:31","75ALGO","0.1984","14.88USDT","FILLED"
"2024-01-03 14:31:31","1673509683","APTUSDT","Market","BUY","0","2.29APT","2024-01-03 14:31:31","2.29APT","8.74","20.0146USDT","FILLED"
"2024-01-03 14:31:31","2764200434","FTMUSDT","Market","BUY","0","35FTM","2024-01-03 14:31:31","35FTM","0.4218","14.763USDT","FILLED"
"2024-01-03 14:31:30","4328981630","ADAUSDT","Market","BUY","0","27.4ADA","2024-01-03 14:31:30","27.4ADA","0.546","14.9604USDT","FILLED"
"2024-01-03 14:31:30","5778043932","XRPUSDT","Market","BUY","0","26XRP","2024-01-03 14:31:30","26XRP","0.5632","14.6432USDT","FILLED"
"2024-01-03 14:31:30","431476713","MINAUSDT","Market","BUY","0","14.9MINA","2024-01-03 14:31:30","14.9MINA","1.3394","19.95706USDT","FILLED"
"2024-01-03 14:31:30","2363319402","VETUSDT","Market","BUY","0","645VET","2024-01-03 14:31:30","645VET","0.03105","20.02725USDT","FILLED"
"2024-01-03 14:31:30","2866108866","FILUSDT","Market","BUY","0","3.14FIL","2024-01-03 14:31:30","3.14FIL","6.379","20.03006USDT","FILLED"
"2024-01-03 14:31:30","586373556","RNDRUSDT","Market","BUY","0","4.57RNDR","2024-01-03 14:31:30","4.57RNDR","4.373","19.98461USDT","FILLED"
"2024-01-03 14:31:29","4691343437","SOLUSDT","Market","BUY","0","0.2SOL","2024-01-03 14:31:29","0.2SOL","96.49","19.298USDT","FILLED"
"2024-01-03 14:31:29","2607845916","AVAXUSDT","Market","BUY","0","0.41AVAX","2024-01-03 14:31:29","0.41AVAX","35.87","14.7067USDT","FILLED"
"2024-01-03 14:31:29","3347922496","MATICUSDT","Market","BUY","0","23.6MATIC","2024-01-03 14:31:29","23.6MATIC","0.8473","19.99628USDT","FILLED"
"2024-01-03 14:31:29","603116089","IMXUSDT","Market","BUY","0","9.73IMX","2024-01-03 14:31:29","9.73IMX","2.0533702","19.979292USDT","FILLED"
"2024-01-03 14:31:29","3717035581","DOTUSDT","Market","BUY","0","2.68DOT","2024-01-03 14:31:29","2.68DOT","7.442","19.94456USDT","FILLED"
"2024-01-03 14:31:28","1396757657","GRTUSDT","Market","BUY","0","109GRT","2024-01-03 14:31:28","109GRT","0.1835","20.0015USDT","FILLED"
"2024-01-03 14:31:28","822090223","ARBUSDT","Market","BUY","0","11.1ARB","2024-01-03 14:31:28","11.1ARB","1.78875495","19.85518USDT","FILLED"
"2024-01-03 14:31:27","214264223","SEIUSDT","Market","BUY","0","26.2SEI","2024-01-03 14:31:27","26.2SEI","0.7653","20.05086USDT","FILLED"
"2024-01-03 14:26:48","132748746","KDAUSDT","Market","SELL","0","8.13KDA","2024-01-03 14:26:48","8.13KDA","1.202","9.77226USDT","FILLED"
"2024-01-03 14:26:48","214211432","SEIUSDT","Market","SELL","0","52.2SEI","2024-01-03 14:26:48","52.2SEI","0.7504","39.17088USDT","FILLED"
"2024-01-03 14:26:48","946463376","OPUSDT","Market","SELL","0","8.68OP","2024-01-03 14:26:48","8.68OP","3.394","29.45992USDT","FILLED"
"2024-01-03 14:26:48","822028344","ARBUSDT","Market","SELL","0","21.7ARB","2024-01-03 14:26:48","21.7ARB","1.7808","38.64336USDT","FILLED"
"2024-01-03 14:26:48","1673483925","APTUSDT","Market","SELL","0","4.43APT","2024-01-03 14:26:48","4.43APT","8.7436","38.734148USDT","FILLED"
"2024-01-03 14:26:47","586356622","RNDRUSDT","Market","SELL","0","9.07RNDR","2024-01-03 14:26:47","9.07RNDR","4.382","39.74474USDT","FILLED"
"2024-01-03 14:26:47","431455138","MINAUSDT","Market","SELL","0","29.1MINA","2024-01-03 14:26:47","29.1MINA","1.3327","38.78157USDT","FILLED"
"2024-01-03 14:26:47","603102849","IMXUSDT","Market","SELL","0","19.36IMX","2024-01-03 14:26:47","19.36IMX","2.05652138","39.814254USDT","FILLED"
"2024-01-03 14:26:46","566949195","AGIXUSDT","Market","SELL","0","103AGIX","2024-01-03 14:26:46","103AGIX","0.28173","29.01819USDT","FILLED"
"2024-01-03 14:26:46","1107693895","ICPUSDT","Market","SELL","0","0.71ICP","2024-01-03 14:26:46","0.71ICP","13.686","9.71706USDT","FILLED"
"2024-01-03 14:26:46","375172404","RAYUSDT","Market","SELL","0","7.3RAY","2024-01-03 14:26:46","7.3RAY","1.3006","9.49438USDT","FILLED"
"2024-01-03 14:26:45","619912612","CAKEUSDT","Market","SELL","0","3.09CAKE","2024-01-03 14:26:45","3.09CAKE","3.147","9.72423USDT","FILLED"
"2024-01-03 14:26:45","2866066079","FILUSDT","Market","SELL","0","6.14FIL","2024-01-03 14:26:45","6.14FIL","6.377","39.15478USDT","FILLED"
"2024-01-03 14:26:45","133157318","QIUSDT","Market","SELL","0","532QI","2024-01-03 14:26:45","532QI","0.01847","9.82604USDT","FILLED"
"2024-01-03 14:26:45","1396744992","GRTUSDT","Market","SELL","0","214GRT","2024-01-03 14:26:45","214GRT","0.1836","39.2904USDT","FILLED"
"2024-01-03 14:26:45","2165177627","NEARUSDT","Market","SELL","0","8.4NEAR","2024-01-03 14:26:45","8.4NEAR","3.43","28.812USDT","FILLED"
"2024-01-03 14:26:45","811115082","SKLUSDT","Market","SELL","0","336SKL","2024-01-03 14:26:45","336SKL","0.09078","30.50208USDT","FILLED"
"2024-01-03 13:41:27","375123085","RAYUSDT","Market","BUY","0","7.4RAY","2024-01-03 13:41:27","7.4RAY","1.3709","10.14466USDT","FILLED"
"2024-01-03 13:41:27","133134630","QIUSDT","Market","BUY","0","533QI","2024-01-03 13:41:27","533QI","0.01911","10.18563USDT","FILLED"
"2024-01-03 13:41:27","619774559","CAKEUSDT","Market","BUY","0","3.1CAKE","2024-01-03 13:41:27","3.1CAKE","3.287","10.1897USDT","FILLED"
"2024-01-03 13:41:27","2165028652","NEARUSDT","Market","BUY","0","8.5NEAR","2024-01-03 13:41:27","8.5NEAR","3.573","30.3705USDT","FILLED"
"2024-01-03 13:41:27","132717300","KDAUSDT","Market","BUY","0","8.14KDA","2024-01-03 13:41:27","8.14KDA","1.252","10.19128USDT","FILLED"
"2024-01-03 13:41:27","1107214687","ICPUSDT","Market","BUY","0","0.72ICP","2024-01-03 13:41:27","0.72ICP","14.111","10.15992USDT","FILLED"
"2024-01-03 13:41:26","566840158","AGIXUSDT","Market","BUY","0","104AGIX","2024-01-03 13:41:26","104AGIX","0.2915725","30.32354USDT","FILLED"
"2024-01-03 13:41:26","946146051","OPUSDT","Market","BUY","0","8.69OP","2024-01-03 13:41:26","8.69OP","3.511","30.51059USDT","FILLED"
"2024-01-03 13:41:26","810983135","SKLUSDT","Market","BUY","0","337SKL","2024-01-03 13:41:26","337SKL","0.09091","30.63667USDT","FILLED"
"2024-01-03 13:41:25","431264816","MINAUSDT","Market","BUY","0","29.2MINA","2024-01-03 13:41:25","29.2MINA","1.39793664","40.81975USDT","FILLED"
"2024-01-03 13:41:25","2865699617","FILUSDT","Market","BUY","0","6.15FIL","2024-01-03 13:41:25","6.15FIL","6.625","40.74375USDT","FILLED"
"2024-01-03 13:41:25","1673232435","APTUSDT","Market","BUY","0","4.44APT","2024-01-03 13:41:25","4.44APT","9.1704","40.716576USDT","FILLED"
"2024-01-03 13:41:25","586193539","RNDRUSDT","Market","BUY","0","9.08RNDR","2024-01-03 13:41:25","9.08RNDR","4.488","40.75104USDT","FILLED"
"2024-01-03 13:41:24","602964093","IMXUSDT","Market","BUY","0","19.38IMX","2024-01-03 13:41:24","19.38IMX","2.1036","40.767768USDT","FILLED"
"2024-01-03 13:41:24","821376095","ARBUSDT","Market","BUY","0","21.8ARB","2024-01-03 13:41:24","21.8ARB","1.8645","40.6461USDT","FILLED"
"2024-01-03 13:41:24","213636021","SEIUSDT","Market","BUY","0","52.3SEI","2024-01-03 13:41:24","52.3SEI","0.7838","40.99274USDT","FILLED"
"2024-01-03 13:41:24","1396643617","GRTUSDT","Market","BUY","0","215GRT","2024-01-03 13:41:24","215GRT","0.1891","40.6565USDT","FILLED"
"2024-01-03 07:07:15","944082502","OPUSDT","Market","SELL","0","3.83OP","2024-01-03 07:07:15","3.83OP","3.882","14.86806USDT","FILLED"
"2024-01-03 07:07:15","1671869001","APTUSDT","Market","SELL","0","1.92APT","2024-01-03 07:07:15","1.92APT","10.1734","19.532928USDT","FILLED"
"2024-01-03 07:07:15","210636870","SEIUSDT","Market","SELL","0","27.9SEI","2024-01-03 07:07:15","27.9SEI","0.7321","20.42559USDT","FILLED"
"2024-01-03 07:07:14","1103964657","ICPUSDT","Market","SELL","0","0.36ICP","2024-01-03 07:07:14","0.36ICP","15.243","5.48748USDT","FILLED"
"2024-01-03 07:07:14","429742360","MINAUSDT","Market","SELL","0","13.4MINA","2024-01-03 07:07:14","13.4MINA","1.5065","20.1871USDT","FILLED"
"2024-01-03 07:07:14","585291782","RNDRUSDT","Market","SELL","0","4.23RNDR","2024-01-03 07:07:14","4.23RNDR","4.758","20.12634USDT","FILLED"
"2024-01-03 07:07:14","602087322","IMXUSDT","Market","SELL","0","8.43IMX","2024-01-03 07:07:14","8.43IMX","2.3346","19.680678USDT","FILLED"
"2024-01-03 07:07:14","566027727","AGIXUSDT","Market","SELL","0","44AGIX","2024-01-03 07:07:14","44AGIX","0.33226","14.61944USDT","FILLED"
"2024-01-03 07:07:14","132473926","KDAUSDT","Market","SELL","0","3.61KDA","2024-01-03 07:07:14","3.61KDA","1.447","5.22367USDT","FILLED"
"2024-01-03 07:07:13","2863352033","FILUSDT","Market","SELL","0","2.74FIL","2024-01-03 07:07:13","2.74FIL","7.609","20.84866USDT","FILLED"
"2024-01-03 07:07:13","2605968000","AVAXUSDT","Market","SELL","0","0.35AVAX","2024-01-03 07:07:13","0.35AVAX","41.12","14.392USDT","FILLED"
"2024-01-03 07:07:13","3715147159","DOTUSDT","Market","SELL","0","2.32DOT","2024-01-03 07:07:13","2.32DOT","8.531","19.79192USDT","FILLED"
"2024-01-03 07:07:13","895707038","KSMUSDT","Market","SELL","0","0.301KSM","2024-01-03 07:07:13","0.301KSM","49.25","14.82425USDT","FILLED"
"2024-01-03 07:07:13","2163946745","NEARUSDT","Market","SELL","0","3.6NEAR","2024-01-03 07:07:13","3.6NEAR","3.979","14.3244USDT","FILLED"
"2024-01-03 07:07:13","1396003901","GRTUSDT","Market","SELL","0","93GRT","2024-01-03 07:07:13","93GRT","0.2098","19.5114USDT","FILLED"
"2024-01-03 07:07:13","618725304","CAKEUSDT","Market","SELL","0","1.4CAKE","2024-01-03 07:07:13","1.4CAKE","3.681","5.1534USDT","FILLED"
"2024-01-03 07:07:12","1631115181","ALGOUSDT","Market","SELL","0","64ALGO","2024-01-03 07:07:12","64ALGO","0.227","14.528USDT","FILLED"
"2024-01-03 07:07:12","2763100141","FTMUSDT","Market","SELL","0","29FTM","2024-01-03 07:07:12","29FTM","0.4944","14.3376USDT","FILLED"
"2024-01-03 07:07:12","1369129808","ONEUSDT","Market","SELL","0","245.7ONE","2024-01-03 07:07:12","245.7ONE","0.02045","5.024565USDT","FILLED"
"2024-01-03 07:07:12","3345585633","MATICUSDT","Market","SELL","0","20.1MATIC","2024-01-03 07:07:12","20.1MATIC","0.9861","19.82061USDT","FILLED"
"2024-01-03 07:07:12","4135339602","DOGEUSDT","Market","SELL","0","204DOGE","2024-01-03 07:07:12","204DOGE","0.09176","18.71904USDT","FILLED"
"2024-01-03 07:07:12","4685737341","SOLUSDT","Market","SELL","0","0.17SOL","2024-01-03 07:07:12","0.17SOL","109.68","18.6456USDT","FILLED"
"2024-01-03 07:07:11","2146593613","THETAUSDT","Market","SELL","0","10.6THETA","2024-01-03 07:07:11","10.6THETA","1.381","14.6386USDT","FILLED"
"2024-01-03 07:07:11","4327262872","ADAUSDT","Market","SELL","0","24.3ADA","2024-01-03 07:07:11","24.3ADA","0.6143","14.92749USDT","FILLED"
"2024-01-03 07:07:11","5775720341","XRPUSDT","Market","SELL","0","22XRP","2024-01-03 07:07:11","22XRP","0.6351","13.9722USDT","FILLED"
"2024-01-03 07:07:11","2179210098","MANAUSDT","Market","SELL","0","27MANA","2024-01-03 07:07:11","27MANA","0.5349","14.4423USDT","FILLED"
